version 2, schema unit_stats_land_tables
Unit(string)	Size(int)	_x0023__x0020_Horses(int)	_x0023__x0020_Artillery(int)	Officer(string)	Drummer(optstring)	Standard_x0020_Bearer(optstring)	Soldier_x0020_Model(string)	Man_entity_x0020_-_x0020_links_x0020_to_x0020_battle_entities_x0020_table(string)	Man_x0020_Animations_x0020_Table(string)	Warscape_Equipment_Theme_IDRef(string)	Armor_Value(int)	Armor_Audio(string)	Man_x0020_Health(int)	Mount_x0020_Model(optstring)	Cavalry_x0020_Battle_x0020_Entity(optstring)	Mount_x0020_Animations_x0020_Table(optstring)	Mount_x0020_Armour_x0020_Value(string)	Mount_x0020_Health(string)	Carriage_x0020_Battle_x0020_Entity(optstring)	Ammo_x0020_Train_x0020_Battle_x0020_Entity(optstring)	Ammo_x0020_Caisson_x0020_Model(optstring)	Artillery_1(optstring)	Has_Artillery_2(boolean)	Gun(optstring)	Primary_x0020_Missile_x0020_Weapon(optstring)	Accuracy(int)	Reloading_x0020_Skill(int)	Primary_x0020_Missile_x0020_Attack(string)	Firing_x0020_Mechanism(string)	Projectile(optstring)	Ammo(int)	Skeleton_x0020_Missile(optstring)	Melee_x0020_Weapon_x0020_Type(string)	Melee_x0020_Attack_x0020_Skill(int)	Charge_x0020_Bonus(int)	Defense_x0020_Skill(int)	Shield_x0020_Bonus(int)	Skeleton_x0020_Melee(string)	Pistols(string)	Unit_x0020_Drill_x0020_Set(string)	Training(string)	Morale(int)	Deployed_x0020_Ranks(int)	File_x0020_Spacing(float)	Rank_x0020_Spacing(float)	File_x0020_Spacing_x0020_Loose_x0020_Formation(float)	Rank_x0020_Spacing_x0020_Loose_x0020_Formation(float)	File_x0020_Spacing_x0020_Dismounted(float)	Rank_x0020_Spacing_x0020_Dismounted(float)	Base_x0020_Density(float)	Anti_Cavalry_Bonus(int)	Can_x0020_Throw_x0020_Grenades(boolean)	Can_x0020_Skirmish(boolean)	Can_x0020_Guard(boolean)	Can_x0020_Dismount(boolean)	Can_x0020_Place_x0020_Stakes(boolean)	Is_x0020_Slow_x0020_Moving(boolean)	Can_x0020_Rally_x0020_Comrades_x0020__x0023_Has_x0020_No_x0020_In-Game_x0020_Effect_x0023_(boolean)	Can_x0020_Hide_x0020_In_x0020_Woodland(boolean)	Can_Hide_in_Light_Scrub(boolean)	Can_Hide_in_Long_Grass(boolean)	Can_Hide_in_Buildings(boolean)	Can_Hide_When_Walking(boolean)	Can_Hide_While_Firing(boolean)	Can_Fire_from_Horseback(boolean)	Tree_x0020_Spotting_x0020_Distance(float)	Scrub_x0020_Spotting_x0020_Distance(float)	Long_x0020_Grass_x0020_Spotting_x0020_Distance(float)	Paths_x0020_Seldom_x0020_Trod(boolean)	Garrison_x0020_Police_x0020_Bonus(boolean)	Discipined(boolean)	Impetuous(boolean)	Scares_x0020_Horses(boolean)	Scares_x0020_Enemies(boolean)	Inspires_x0020_Allies(boolean)	Good_x0020_Stamina(boolean)	Can_x0020_Use_x0020_Rope_x0020_Ladders(boolean)	Heat_x0020_Resistant(boolean)	Cold_x0020_Resistant(boolean)	Can_x0020_Do_x0020_Formed_x0020_Attack(boolean)	Can_x0020_Use_x0020_Pike_x0020_Wall(boolean)	Can_x0020_Use_x0020_Pike_x0020_Square(boolean)	Can_x0020_Shoot_x0020_While_x0020_Moving_x0020__x0023_Is_x0020_Immune_x0020_to_x0020_Attrition_x0020_in_x0020_Napoleon(boolean)
"east_ethnic_hillmen_musketeers_afghan_garrison"	120	0	0	"east_hillmen_officer_afghan"	nil	nil	"east_ethnic_hillmen_musketeers_afghan"	"infantry_euro_light"	"man_musket"	"x_east_musket"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	55	25	"0"	"matchlock"	"musket_light_infantry_flintlock"	20	"foot_musket"	"rifle_butt"	2	3	6	0	"foot_rifle_butt"	"0"	"drill_set_infantry_light"	"mob"	6	3	2.1	2.5	2.6	4	0	0	20	0	false	true	true	false	false	false	false	true	true	true	false	false	false	false	50	100	150	false	false	false	false	false	false	false	true	true	true	false	false	false	false	false
"east_ethnic_hillmen_musketeers_caucasian"	120	0	0	"east_hillmen_officer"	nil	nil	"east_ethnic_hillmen_musketeers"	"infantry_euro_light"	"man_musket"	"x_east_musket"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	50	30	"0"	"matchlock"	"musket_light_infantry_flintlock"	20	"foot_musket"	"rifle_butt"	5	3	7	0	"foot_rifle_butt"	"0"	"drill_set_infantry_light"	"mob"	5	3	2.1	2.5	2.6	4	0	0	20	0	false	true	true	false	false	false	false	true	true	true	false	false	false	false	50	100	150	false	false	false	false	false	false	false	true	true	true	false	false	false	false	false
"east_ethnic_hillmen_musketeers_caucasian_garrison"	120	0	0	"east_hillmen_officer"	nil	nil	"east_ethnic_hillmen_musketeers"	"infantry_euro_light"	"man_musket"	"x_east_musket"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	50	30	"0"	"matchlock"	"musket_light_infantry_flintlock"	20	"foot_musket"	"rifle_butt"	5	3	7	0	"foot_rifle_butt"	"0"	"drill_set_infantry_light"	"mob"	5	3	2.1	2.5	2.6	4	0	0	20	0	false	true	true	false	false	false	false	true	true	true	false	false	false	false	50	100	150	false	false	false	false	false	false	false	true	true	true	false	false	false	false	false
"east_ethnic_hillmen_musketeers_jezail"	120	0	0	"african_citizenry_officer"	nil	nil	"armed_citizenry_africa"	"infantry_euro_light"	"man_musket_sabre"	"x_east_musket_sword"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	60	30	"0"	"flintlock"	"musket_jezail_rifled"	20	"foot_musket"	"scimitar"	7	8	5	0	"foot_sword"	"0"	"drill_set_infantry_light"	"mob"	6	3	2.1	2.5	2.6	4	0	0	20	0	false	true	true	false	false	false	false	true	true	true	false	false	false	false	50	100	150	true	false	false	false	false	false	false	true	true	true	false	false	false	false	false
"east_ethnic_musketeers_bargir_nerfed"	160	0	0	"eastern_officer"	"eastern_drummer2"	"eastern_standard_bearer_common"	"East_Ethnic_Musketmen_Bargir"	"infantry_euro_medium"	"man_musket"	"x_east_musket"	5	"chain"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	40	25	"0"	"matchlock"	"musket_matchlock"	15	"foot_musket"	"plug_bayonet"	6	9	10	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"poorly_trained"	7	3	0.8	1	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false
"east_ethnic_musketmen_islamic_musketeers"	160	0	0	"eastern_officer_common"	nil	"eastern_standard_bearer_common"	"east_ethnic_swordsmen"	"infantry_euro_medium"	"man_musket_sabre"	"x_east_musket_sword"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	25	15	"0"	"matchlock"	"musket_matchlock"	15	"foot_musket"	"sword"	10	8	4	0	"foot_sword"	"0"	"drill_set_infantry_line"	"poorly_trained"	5	3	0.8	1	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false
"east_ethnic_musketmen_jazayerchi"	120	0	0	"eastern_officer"	"eastern_drummer1"	"eastern_standard_bearer_common"	"ottoman_cemaat_grenadiers"	"infantry_euro_medium"	"man_musket_sabre"	"x_east_musket_sword"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	45	45	"0"	"flintlock"	"musket_jazayer"	15	"foot_musket"	"sword"	9	10	6	0	"foot_sword"	"0"	"drill_set_infantry_line"	"elite"	8	3	0.8	1	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	true	false	false	false	true	false	true	true	false	true	false	false	false
"east_ethnic_musketmen_tofangchi"	160	0	0	"eastern_officer_common"	nil	"ottoman_standard_bearer"	"east_ethnic_musketmen"	"infantry_euro_medium"	"man_musket_sabre"	"x_east_musket_sword"	4	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	30	20	"0"	"matchlock"	"musket_matchlock"	15	"foot_musket"	"sword"	9	8	3	0	"foot_sword"	"0"	"drill_set_infantry_line"	"poorly_trained"	5	3	0.8	1	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false
"east_ethnic_musketmen_tufekci"	160	0	0	"eastern_officer_common"	nil	"ottoman_standard_bearer"	"east_ethnic_musketmen"	"infantry_euro_medium"	"man_musket"	"x_east_musket"	4	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	30	20	"0"	"matchlock"	"musket_matchlock"	15	"foot_musket"	"plug_bayonet"	4	6	7	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"poorly_trained"	5	3	0.8	1	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false
"east_ethnic_musketmen_tufekci_garrison"	160	0	0	"eastern_officer_common"	nil	"ottoman_standard_bearer"	"east_ethnic_musketmen"	"infantry_euro_medium"	"man_musket"	"x_east_musket"	4	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	30	20	"0"	"matchlock"	"musket_matchlock"	15	"foot_musket"	"plug_bayonet"	4	6	7	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"poorly_trained"	5	3	0.8	1	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false
